Probe Set ID,WT average,KO average,,Student TTEST,Gene Symbol,Entrez Gene
1438889_at,14.5858118,13.8020838,-1.05678330977819,0.286112330908592,Pcdh11x,245578
1447018_at,11.9134628,11.2732405,-1.05679132810127,0.484000877972681,,
1458311_at,82.351518,77.9259358,-1.05679215981902,0.554922326500025,Usp36,72344
1433494_at,66.764187,63.1755436,-1.0568043137503,0.647367172397155,Dos,100503659
1459210_at,15.1442895,14.3301039,-1.05681644778584,0.49462529108107,Tmem108,81907
1440513_at,32.6500902,30.894109,-1.05683870669324,0.693269797788254,C80258,97540
1439288_at,9.0189806,8.53389114,-1.05684270540156,0.291953229584731,Pnmal1,71691
1421660_at,9.3729092,8.8687014,-1.05685249477449,0.165313285087893,Scn9a,20274
1440602_at,8.5163162,8.058112,-1.05686247597452,0.351517615293963,,
1423563_at,25.7131506,24.329567,-1.05686840213802,0.426160175247246,Prrt1,260297
1457020_at,200.173572,189.402214,-1.05687028558177,0.365125712963474,,
1430972_x_at,10.4874409,9.9229362,-1.0568888773063,0.63654534995346,Aqr,11834
1429591_at,11.8576139,11.2192998,-1.05689429031926,0.526435260557568,Tacc1,320165
1441326_at,9.3186316,8.8169799,-1.05689609205075,0.291393148329799,Cp,12870
1459920_at,67.028421,63.419312,-1.05690867475825,0.541722332127017,,
1439398_x_at,231.911718,219.42385,-1.05691208134394,0.311027442427418,Nelf,56876
1436837_at,8.880112,8.40191774,-1.05691489428936,0.478849549828368,Mael,98558
1424330_at,125.94636,119.1639388,-1.05691672554885,0.520282261095404,Senp1,223870
1432446_at,10.801888,10.2201832,-1.05691725760845,0.43357327023135,14-Sep,74222
1430320_at,8.5058148,8.04766562,-1.05692945030686,0.477069096172837,Dmd,13405
1443251_at,9.6864466,9.1644988,-1.05695322912803,0.411883639594396,,
1458178_at,11.7879225,11.1525972,-1.05696657815276,0.347457730998701,Gm20021,100504030
1416207_at,738.3835,698.579226,-1.05697889733698,0.516143242909578,Taz,66826
1447361_at,11.4314356,10.8150832,-1.05699007475042,0.569081052455362,AI464196,100503330
1423604_at,12.3414594,11.6759857,-1.0569950766555,0.176765895407841,Ncan,13004
1447759_x_at,70.8068734,66.9882374,-1.05700457495542,0.283357030028299,Ccdc22,54638
1442398_at,14.6926844,13.8999554,-1.05703104630106,0.080360465219081,Ube2t,67196
1429160_at,123.293996,116.6414788,-1.05703388938858,0.347351793306278,Mtif3,76366
1445874_at,10.3935161,9.8325744,-1.05704932169138,0.393755378069423,,
1416077_at,2280.4428,2157.36588,-1.05704962757639,0.339215258487281,Adm,11535
1452196_a_at,1956.9349,1851.3125,-1.05705271260255,0.346507422668035,Nckap1,50884
1439735_at,8.0000372,7.56808938,-1.05707488354214,0.195517573999386,,
1433132_at,9.7418075,9.2156086,-1.0570986597673,0.207892828008853,Edaradd,171211
1460436_at,238.791118,225.891822,-1.05710386452149,0.339961075047537,Ndst1,15531
1429983_at,14.2868902,13.515053,-1.0571094467776,0.556266445388583,2010002M09Rik,69841
1432463_at,10.5690914,9.9980492,-1.05711536206483,0.634372882021993,5730510P18Rik,70619
1431961_at,32.7241022,30.9553128,-1.05714009131253,0.398294577274404,Dock8,76088
1437828_s_at,301.15742,284.877124,-1.05714848483236,0.508875519822132,Wdr46,57315
1446496_at,33.6303288,31.8122838,-1.05714915066865,0.666061171410534,Tra2b,20462
1453437_at,28.0144542,26.4999352,-1.05715180012969,0.527682001696179,Fam115a,77574
1434595_at,11.6100758,10.9823218,-1.05716040846663,0.384733105344209,Trim9,94090
AFFX-BioDn-3_at,4118.85194,3896.13724,-1.05716295045089,0.692747287875521,,
1428742_at,110.7944032,104.80344,-1.05716380302021,0.512410157279594,Fbxo45,268882
1444988_at,8.2764538,7.82887158,-1.05717071935928,0.326800172201939,,
1442380_at,9.36269062,8.8563279,-1.05717524528422,0.440969537279761,Lcn4,16821
1445446_at,11.7397496,11.1048148,-1.0571765321111,0.4024063406563,,
1419442_at,16.2229826,15.3454825,-1.05718295921943,0.323632575353941,Matn2,17181
1452006_x_at,11.327941,10.7151227,-1.05719190691115,0.206965315991678,Gm8539///Zbtb8os,667253///67106
1457240_at,39.3965484,37.265178,-1.05719469258942,0.483676166080253,Cdk9,107951
1421762_at,10.794885,10.2108316,-1.0571993959826,0.358204618176635,Kcnj5,16521
1455640_a_at,288.132378,272.542016,-1.05720351756699,0.192397528639085,Txn2,56551
1441950_s_at,41.5660986,39.316101,-1.05722840115809,0.31664987818402,2010109A12Rik,75610
1432368_at,11.9596784,11.312041,-1.05725203789484,0.428627925973507,4930594M17Rik,75937
1444157_a_at,615.124278,581.813202,-1.05725390191472,0.66640515100225,Kdm5c,20591
1417036_at,9.7437772,9.2160762,-1.05725874966181,0.217486144170146,Sac3d1,66406
1428747_at,349.675824,330.737496,-1.05726090397685,0.24303300100249,Trnau1ap,71787
1415697_at,476.044624,450.260078,-1.05726589422392,0.21094506012272,G3bp2,23881
1449829_at,35.1460102,33.2423208,-1.05726704255859,0.624653843087398,Itgb2l,16415
1444879_at,7.66319626,7.247913,-1.05729694327181,0.146910137168259,,
1441234_at,13.9663168,13.2093927,-1.05730196059657,0.326389784041136,Serhl,68607
1441899_x_at,232.3123,219.721758,-1.05730220855051,0.487935452183522,Bcan,12032
1441306_at,71.049012,67.197837,-1.05731099648341,0.407989861467692,6820408C15Rik,228778
1460579_at,57.8671918,54.730165,-1.0573180585149,0.384388530954681,Dnpep,13437
1450987_a_at,365.795028,345.962834,-1.05732463736264,0.216242271188796,2310004I24Rik,66358
1428198_at,51.7780368,48.970306,-1.05733537380796,0.597001874654537,Adal,75894
1447737_at,7.37556122,6.97551144,-1.05735060195099,0.322873817548347,Prkra,23992
1458526_at,20.5751434,19.4590174,-1.05735777799346,0.156955032153287,,
1444638_at,9.8888296,9.3523156,-1.05736696909587,0.42040724409539,Ttn,22138
1425910_at,9.9409525,9.4015563,-1.05737307556197,0.410072482880546,Dnajc2,22791
1436566_at,28.1403108,26.6133986,-1.057373814707,0.486435163166103,Rab40b,217371
1453294_at,40.5113136,38.3131216,-1.05737439050124,0.415604684079152,1700012B15Rik,74173
1416548_at,76.1569836,72.0239532,-1.05738410926325,0.630216714774175,Slc35b4,58246
1446347_at,26.0061838,24.594756,-1.05738734712392,0.466034293480542,,
1449373_at,15.5359462,14.6925248,-1.0574047967576,0.512678432247715,Dnajc3,100037258
1426267_at,12.818153,12.1222682,-1.05740549446019,0.383529036609108,Gm8539///Zbtb8os,667253///67106
1450161_at,27.548046,26.0523554,-1.05741095486514,0.452948589531488,Ikbkg,16151
1433733_a_at,157.845826,149.272822,-1.05743178085023,0.455002988919607,Cry1,12952
1456053_at,8.62637572,8.1576247,-1.05746170450818,0.293117221954713,,
1435033_at,65.8991954,59.7862544,-1.10224659600017,0.012002534258596,Arhgef4,226970
1434688_x_at,322.004386,304.492612,-1.05751132641602,0.31131152313401,Drg1,13494
1431357_a_at,10.8646956,10.2738013,-1.05751467083561,0.321335050384054,Rpgrip1,77945
1438060_at,11.8731923,11.2273584,-1.05752322826,0.522956611134877,Npas3,27386
1449444_a_at,582.690132,550.991908,-1.05752938208305,0.226380322820478,LOC100048499///Mfap1a///Mfap1b,100034361///100048499///67532
1425554_a_at,652.179386,616.696128,-1.05753766950844,0.430165477565306,Cdc16,69957
1441508_at,26.8664868,25.4046678,-1.05754135466396,0.286935694672788,Gm10114,791398
1417434_at,461.760588,436.625962,-1.05756557829239,0.355263504874232,Gpd2,14571
1451525_at,226.907762,214.555976,-1.05756906067254,0.453055806809158,Arhgap12,75415
1433920_at,522.456802,494.004652,-1.0575949029727,0.471973135153834,Sema4c,20353
1426220_at,60.9110358,57.5930238,-1.05761135257496,0.509973426176421,4930471M23Rik,74919
1450341_at,13.2698742,12.5468464,-1.05762625738369,0.159379886684825,Pcdhb8,93879
1444537_at,16.2139078,15.330276,-1.0576396537153,0.405576362291492,AI429363,100640
1448733_at,233.192346,220.483304,-1.05764174324964,0.329567519030242,Bmi1,12151
1430429_at,31.3328794,29.6249302,-1.05765242950682,0.301783848142525,Pgs1,74451
1433785_at,9.8647716,9.3269992,-1.05765760117145,0.076375408692492,Mobp,17433
1445616_at,8.2032935,7.75605428,-1.05766324007727,0.417428236016974,,
1443672_at,10.2843622,9.7234622,-1.05768521422339,0.437995661192297,Lars2,102436
1451647_at,74.562457,70.495174,-1.05769590695669,0.418581578128319,Slc24a1,214111
1430784_a_at,14.211182,13.4358696,-1.05770466840494,0.455236396835455,Rptor,74370
1426859_at,56.6323488,53.5426724,-1.05770493442909,0.357627258189636,Inhbb,16324
1434881_s_at,2619.26836,2476.30848,-1.05773104649708,0.291970571694477,Kctd12,239217
1458536_at,10.3563195,9.791,-1.05773868859156,0.473528560587712,,
1437596_at,12.260416,11.5911356,-1.05774071006468,0.408947344162279,Lypd4,232973
1441399_at,8.96645942,8.4769418,-1.05774696011243,0.348756077034604,,
1442800_x_at,8.45803652,7.99624952,-1.05775044898799,0.335102981193006,Fam181b,58238
1442642_at,11.596049,10.9628324,-1.05776031019137,0.311370970973942,,
1422525_at,2669.55794,2523.75376,-1.0577727440414,0.46986036790279,Atp5k,11958
1422613_a_at,13437.6544,12191.7178,-1.10219532804475,0.000509505403233,Gm11362///Rpl7a,27176///626683
1421715_at,25.0571642,23.6884052,-1.05778181301965,0.320314529647355,Vmn2r1,56544
1437129_at,135.096889,127.715846,-1.05779269551251,0.315659360003009,E330018D03Rik,320319
1430036_at,18.4318014,17.4242456,-1.057824931026,0.416690211849583,2310015B20Rik,69563
1431959_x_at,16.0807006,15.2016344,-1.05782708469821,0.521565578822804,Psg21///Psg23,56868///72242
1449915_at,65.7221748,62.129397,-1.05782734057438,0.418863110962347,Zfp202,80902
1416409_at,414.07054,391.434238,-1.05782913144149,0.575335466216103,Acox1,11430
1428232_at,612.856512,556.060012,-1.1021409538077,0.013346242140044,Cpsf6,432508
1454067_a_at,214.854188,203.10726,-1.05783608129025,0.49575981703162,4931406C07Rik,70984
1457895_at,7.48929658,7.07981896,-1.05783730096963,0.147142199900876,Kif18a,228421
1460588_at,87.4255532,82.6453232,-1.05784029652146,0.414061421550841,,
1438257_at,57.554591,54.4076108,-1.057840808551,0.584559887565297,,
1448127_at,95.724462,90.4899498,-1.05784633775982,0.52101050543399,Rrm1,20133
1457651_x_at,25.6520152,24.2488288,-1.05786615145718,0.474722341001058,Rem2,140743
1442551_at,7.3991818,6.99443402,-1.05786712389346,0.147645518774683,,
1437983_at,8.7004258,8.2244974,-1.05786717131189,0.063009410757701,Sall1,58198
1422853_at,24.4649314,23.1265576,-1.05787172579459,0.155178514094361,Shc1,20416
1425014_at,46.535605,43.9885202,-1.05790339816887,0.647628317133482,Nr2c2,22026
1458821_at,16.1726225,15.2873682,-1.05790756711152,0.517192371029179,,
1434629_at,56.5046618,53.4110246,-1.05792132285738,0.643404923172156,Zbtb26,320633
1422257_s_at,28.7718422,27.1964578,-1.05792608771279,0.575847745341216,Cyp2b10,13088
1456699_s_at,1039.24998,982.336576,-1.05793676565699,0.091366279295633,Ythdc1,231386
1417300_at,267.69867,253.03829,-1.05793739753774,0.395328570373348,Smpdl3b,100340
1419981_at,16.0013746,15.1248204,-1.05795468487018,0.499086139720205,Riok3,66878
1438838_at,71.7622168,67.8310668,-1.05795500771927,0.584323868493263,B230206F22Rik,78878
1439488_at,98.038628,92.667617,-1.05795995595743,0.104103386168549,Dot1l,208266
1448585_at,161.002892,152.18215,-1.05796173861389,0.468047952605369,Gtf2h4,14885
1420004_s_at,173.15183,163.665268,-1.05796319595432,0.192711712261771,Pom121,107939
1454276_at,9.4355661,8.9185864,-1.05796655173963,0.208580862428645,1700021O21Rik,75536
1442807_at,11.6773738,11.0374389,-1.05797856783606,0.489702508010298,,
1436524_at,299.103832,282.712368,-1.05797929576254,0.37242494700752,4833438C02Rik,100503392
1455360_at,24.40412,23.066607,-1.05798481761969,0.368352076611024,Slc38a9,268706
1421622_a_at,14.5232892,13.727182,-1.05799494754277,0.352060655810008,Rapgef4,56508
1453683_a_at,8.9589588,8.46772768,-1.05801215373993,0.436895904483298,Cep55,74107
1415757_at,122.755618,116.024042,-1.05801880268919,0.222509826988281,Gbf1,107338
1432296_a_at,15.151151,14.31996,-1.05804422638052,0.184383020625579,Itgav,16410
1457211_at,12.0595866,11.397993,-1.05804474524594,0.631572029620537,Gls,14660
1430541_at,15.590876,14.7354014,-1.05805573779619,0.524719107796449,Fbxo44,230903
1445636_at,10.2101726,9.6498532,-1.05806506983961,0.341022528958312,,
1450567_a_at,76.5302144,72.3281584,-1.05809709652444,0.587573480715976,Col2a1,12824
1422385_at,10.294693,9.7294274,-1.05809854750548,0.08210156469537,Olfr1264,258206
1456075_at,9.7080876,9.1750032,-1.05810182169746,0.399696624918522,Prkd2,101540
1444324_at,17.9942976,17.0061097,-1.0581078163926,0.240461014066291,E530001K10Rik,414123
1426342_at,2227.931,2105.58016,-1.05810789934495,0.313160380732211,Stt3b,68292
1458074_at,19.3918672,18.326734,-1.05811909530634,0.472315428281685,Gm10037,328280
1427056_at,23.762815,22.4575136,-1.05812314859291,0.539979588812564,Adamts15,235130
1428034_a_at,100.943726,95.397966,-1.05813289562169,0.385607940627583,Tnfrsf9,21942
1433463_at,903.57713,853.923808,-1.05814725100158,0.272488938679003,Brox,71678
1430269_at,17.611467,16.6436822,-1.05814727704907,0.378431056439558,Mybphl,68753
1427160_at,103.6666268,97.9698802,-1.05814793881926,0.453939633176519,Pcf11,74737
1448414_at,112.618041,106.4290462,-1.05815136958354,0.41042998720763,Rad1,19355
1426772_x_at,350.040672,330.80115,-1.0581603842671,0.698617733701377,Tcrb-J,21580
1452503_a_at,15.0347796,14.2082136,-1.05817522337924,0.627702723353931,Brwd1,93871
1442383_at,9.6266288,9.0972096,-1.05819577906614,0.072591939223893,,
1439473_at,38.8740094,36.7360004,-1.05819928616943,0.490217826910915,,
1444365_at,10.4630495,9.8875863,-1.05820057418867,0.28576439599727,,
1427886_at,684.743154,647.071674,-1.05821840379309,0.124283626972665,Pom121,107939
1458758_at,15.0189042,14.192598,-1.05822092614756,0.458784050935521,,
1446672_at,8.906761,8.4166974,-1.05822516560949,0.177764237723048,,
1430240_a_at,8.10815544,7.66197694,-1.0582328168688,0.280822189713808,Clgn,12745
1457014_x_at,8.5556438,8.08481444,-1.05823626052202,0.196920710574608,Slc16a8,57274
1448895_a_at,25.3426904,23.9477686,-1.05824850838086,0.49676823881228,Ctnna2,12386
1450108_at,13.9536062,13.1853356,-1.0582670493423,0.32723776503288,Kif1a,16560
1438654_x_at,63.187496,59.708147,-1.05827260055483,0.626388790817217,Mmd2,75104
1451964_at,8.704353,8.22502474,-1.05827681680627,0.265710933142157,Mia2,338320
1432903_at,10.4784038,9.9013497,-1.05828034737527,0.183779519628947,,
1423562_at,43.0409006,40.6694716,-1.05830980602167,0.413135116250499,Prrt1,260297
1458649_at,11.8832014,11.2284362,-1.0583131246718,0.607414950823074,AI662245,102142
1433341_at,10.3963812,9.8235318,-1.05831399660151,0.373480166673067,5730416F02Rik,70550
1442259_at,23.4147306,22.124368,-1.05832313944516,0.419031862207541,Rnf38,73469
1433904_at,19.8656612,18.7708744,-1.05832369748316,0.47742485277212,Ggnbp1,70772
1452224_at,262.432838,247.968938,-1.05832948318712,0.407356358794768,Morc3,338467
1444864_at,13.8595076,13.0955676,-1.05833576850842,0.199481508237519,D12Ertd125e,52565
1434592_at,21.8934394,20.686535,-1.05834251120354,0.477230131518038,Slc16a10,72472
1443094_at,8.5539967,8.0821793,-1.05837749726735,0.198970635225056,BB031773,100473
1456109_a_at,597.413154,564.441674,-1.05841432608323,0.284999960118246,Mrps15,66407
1421611_at,17.0155436,16.0762798,-1.05842544492165,0.502299697028948,AB041806,58213
1448174_at,506.377808,478.421964,-1.05843344600291,0.066521509032194,Cul1,26965
1439035_at,109.8890308,103.821162,-1.05844539478377,0.538164668412356,Zfp322a,218100
1447605_at,7.3998315,6.99120228,-1.05844906264105,0.087679706532738,,
1421675_at,10.432032,9.8558743,-1.05845830440431,0.20585705607844,1700123K08Rik,76658
1420366_at,10.9278276,10.3242855,-1.05845848606182,0.57528097643106,Spesp1,66712
1421704_a_at,11.791487,11.1398868,-1.05849253333526,0.308413380384165,Pik3c2g,18705
1422558_at,20.9621496,19.8036922,-1.05849704127395,0.134176341259091,Gamt,14431
1449450_at,274.21168,259.056888,-1.05849986123511,0.346873851671998,Ptges,64292
1444547_at,11.7032284,11.0564064,-1.05850201020107,0.315062416445096,Ankrd40,71452
1428598_at,223.186316,210.848506,-1.058515045869,0.387891389170765,Tbc1d7,67046
1455625_at,32.952811,31.1311394,-1.05851605932547,0.258780621412244,Taf10,24075
1424757_at,40.6468368,38.3986588,-1.05854834700633,0.449306511249677,BC018242,235044
1448805_at,396.341492,374.418726,-1.0585514678558,0.191284891311048,Usf1,22278
1432095_at,10.5221774,9.94016,-1.05855211586131,0.196037202242937,4921534H16Rik,66737
1450781_at,9.3183975,8.8029033,-1.05855956636488,0.282717152989735,Hmga2,15364
1441487_at,13.2495236,12.5164267,-1.05857078202679,0.413015419313695,Trim2,80890
1441764_at,27.6030636,26.0749378,-1.05860515609744,0.617813636323878,Prdm10,382066
1456684_at,9.7685962,9.227785,-1.05860682709881,0.181471519713206,Tmem74,239408
1434717_at,209.79707,198.181512,-1.05861070431232,0.280161785321882,Cul3,26554
1447545_at,8.54849812,8.0751913,-1.05861245912527,0.458050287568276,D7Ertd193e,52168
1442508_at,19.3720998,18.2992924,-1.05862562204864,0.278364952906531,Proca1,216974
1431444_at,9.8171906,9.273428,-1.05863663361596,0.387930450072715,Spint4,78239
1440745_at,29.5497608,27.9129384,-1.05864027557916,0.509372618834968,Prdm16,70673
1451561_at,89.2304438,84.2872652,-1.05864680255399,0.30412561411219,Prr12,233210
1446348_at,12.2385424,11.560507,-1.05865100899121,0.097245758233705,,
1433697_at,146.549852,138.429516,-1.05866043770607,0.298019639042064,Patl1,225929
1416463_at,46.927509,44.3266256,-1.05867542058063,0.283101362585554,Caprin1,53872
1459454_at,17.3823896,16.4188626,-1.05868415026507,0.504146655037745,Gm11721,100503650
1458171_at,115.2107028,108.8239248,-1.05868909811641,0.655783480611266,Slco2b1,101488
1448525_a_at,778.596446,735.4321,-1.05869249656087,0.19355017473477,Bnip3l///Gm10480///LOC100044398,100043324///100044398///12177
1442907_at,13.5421402,12.7912658,-1.05870211844085,0.294849892096956,,
1440105_at,15.9658834,15.0804974,-1.05871066295201,0.331797607394375,Kdm4d,244694
1422591_at,266.427546,251.651872,-1.0587147390662,0.380786336086611,Tceb3,27224
1444268_at,72.28208,68.2732526,-1.05871739293698,0.609783310161114,BC004004,80748
1439803_at,11.1296632,10.0991798,-1.10203634556541,0.010002686545291,Zfp865,319748
1460346_at,280.443218,264.88905,-1.05871955824524,0.409946232078223,Arsa,11883
1446962_at,7.72518856,7.29665046,-1.05873079741852,0.173266973160162,,
1454203_at,12.1981673,11.5214862,-1.05873210176652,0.152159209574532,1700061J05Rik,73376
1455932_at,23.2516614,21.9616426,-1.05873963179785,0.316710806369047,Mtdh,67154
1427993_at,16.0800714,15.1873482,-1.05878071591195,0.293612890383976,Rufy2,70432
1443706_at,15.971033,15.084163,-1.05879477701216,0.433208931891781,C1galt1c1,59048
1422461_at,160.125926,151.23328,-1.05880085388613,0.536001322677669,Atad3a,108888
1433006_at,15.4618072,14.603084,-1.05880423614628,0.327241170442945,5430430B14Rik,71424
1422866_at,42.4562022,40.0980046,-1.05881084666243,0.618207842196849,Col13a1,12817
1425041_at,82.6882502,78.0952732,-1.05881248392892,0.619369977943162,Lhx3,16871
1434743_x_at,241.016284,227.628258,-1.05881530754411,0.208383382346202,Rusc1,72296
1444994_at,8.0063082,7.56156204,-1.05881670449139,0.294640326091808,A230038B01Rik,319276
1415745_a_at,295.326656,267.98796,-1.10201464274738,0.011983901021203,Dscr3,13185
1422048_at,10.7336339,10.1371467,-1.05884172515724,0.166748371566292,Trpc5,22067
1422492_at,25.2715832,23.8670572,-1.05884789181299,0.45764340362878,Cpox,12892
1443388_at,29.565708,27.9224688,-1.0588500684438,0.721463406502211,,
1440178_x_at,35.125033,33.1725788,-1.05885747417382,0.517445453072213,Zap70,22637
1442816_at,9.5202268,8.991022,-1.05885924870387,0.169192805353469,Hs3st3b1,54710
1446473_at,39.6351936,37.43158,-1.05887044041422,0.407469505553378,4732418C07Rik,230648
1431745_a_at,455.032906,429.730766,-1.05887905172701,0.211421612512349,Zc3h14,75553
1450620_at,15.864445,14.9822512,-1.05888259302447,0.23795064306633,,
1458146_at,12.3075668,11.623079,-1.05889040244844,0.381917714642915,Dennd5b,320560
1458878_at,13.848462,13.0781768,-1.05889851557902,0.495178929043776,Yes1,22612
1418294_at,1657.62102,1565.41896,-1.05889928661654,0.43953203062924,Epb4.1l4b,54357
1455574_at,242.236754,228.761816,-1.05890379013253,0.280936636671058,Smg7,226517
1435139_at,110.542528,104.3912768,-1.05892495415862,0.506673110740256,Naa15,74838
1429482_at,8.31508008,7.85216186,-1.05895423811348,0.302292255188353,1700003H04Rik,384775
1442317_at,46.4906248,43.9023266,-1.05895583219501,0.689755124692665,,
1434012_at,126.310509,114.6302648,-1.1018949421462,0.02134854915847,Ints5,109077
1449777_at,13.4213555,12.6739118,-1.05897498040029,0.362220671260966,Dus4l,71916
1447617_at,7.68163498,7.25381434,-1.05897871381142,0.238029793716116,Cdk2,12566
1428498_at,94.162207,88.9178192,-1.05898016671106,0.480716532220547,Rnf219,72486
1446246_at,15.8593998,14.9759526,-1.05899105209508,0.374501225882115,Gm438,329993
1453658_at,11.8234782,11.1648518,-1.05899105620014,0.30737408561045,5830477G23Rik,76116
1422394_at,10.1500828,9.5846446,-1.05899417491182,0.079076302678165,,
1423200_at,663.487888,626.521904,-1.05900190203087,0.142278648429713,Ncor1,20185
1454346_at,11.1618682,10.5399662,-1.05900417403616,0.097692418519799,4930540E01Rik,75174
1433051_at,10.0072082,9.4496208,-1.05900632541784,0.140299568625833,2610011I18Rik,70295
1422468_at,179.478122,169.477602,-1.05900791539404,0.349742798669656,Ppt1,19063
1429282_at,90.801615,85.7408364,-1.05902413380236,0.628511131163956,Thap1,73754
1441409_at,12.0154216,11.3456504,-1.05903330143153,0.42396824180555,BC030307,103220
1445589_at,13.7138945,12.949416,-1.05903575111032,0.363660488904148,,
1418035_a_at,90.275117,85.2424488,-1.05903946063079,0.405482468712447,Prim2,19076
1422599_s_at,124.867537,117.903572,-1.05906491959379,0.288734814848355,Zfp143,20841
1441240_at,8.2323607,7.77319984,-1.05906973568815,0.18066792812032,,
1432529_at,10.8238068,10.2200969,-1.05907085871172,0.432415449494814,Boll,75388
1421668_x_at,17.3898722,16.4198548,-1.05907588171852,0.402787993241402,Speer3,71026
1426284_at,828.526116,782.305376,-1.05908273344142,0.705620162222455,Krt20,66809
1426067_x_at,56.5353024,53.380898,-1.05909238169804,0.114028935172933,Cct3,12462
1419756_at,10.1147067,9.550352,-1.05909255491316,0.695035182235733,Dgkg,110197
1422880_at,2609.64512,2463.96154,-1.0591257524255,0.12164371482404,Sypl,19027
1453071_s_at,141.233272,133.347346,-1.05913822986773,0.584693448356475,Kdelc2,68304
1426993_at,27.4172806,25.8859648,-1.05915621889434,0.760686313359796,Xpr1,19775
1418007_at,855.754532,807.957454,-1.05915791452058,0.486090651405906,Gcfc1,67367
1443102_at,10.0393756,9.4785559,-1.05916720921591,0.291069051148446,Zfp597,71063
1427715_a_at,9.5192498,8.987473,-1.05916866732173,0.293696889419481,Nt5c1b,70881
1428041_at,9.3035376,8.78374466,-1.05917669059383,0.39822821183261,BC028777,100036538
1453955_a_at,9.798009,9.25058426,-1.05917731514182,0.369857752415744,Fam122c,73866
1434168_at,176.08464,166.245128,-1.05918676907031,0.223919619243945,Peo1,226153
1448235_s_at,203.311938,191.949688,-1.05919389668401,0.582087935861837,4932431P20Rik///Gm6115///Hmgb1///LOC100862258///LOC637733,100862258///114675///15289///619937///637733
1442669_at,10.755005,10.1538625,-1.05920333272191,0.344158569647948,,
1455532_at,43.7463736,41.3012012,-1.0592034209407,0.360271101283424,Atxn7l2,72522
1424353_at,215.45479,203.410778,-1.05921029415659,0.417761762036668,Lrpprc,72416
1447028_at,55.5784698,52.4715598,-1.05921131393544,0.272070703743398,4930563E22Rik,75304
1430010_at,36.4932796,34.4522302,-1.0592428817569,0.378884103446044,Ncapd2,68298
1456005_a_at,422.993692,399.334074,-1.05924768142876,0.561308448403146,Bcl2l11,12125
1440242_at,20.3486164,19.210405,-1.05924973471408,0.376664710369311,Fam78b,226610
1454469_at,9.4500938,8.9214678,-1.05925325426832,0.269689414394906,5430434N17Rik,71341
1441167_at,8.4366186,7.96466898,-1.05925539670074,0.30694562009403,,
1438260_at,14.3630475,13.5591584,-1.05928753660699,0.109471400885922,Kcnq2,16536
1454977_at,114.5274688,108.117216,-1.05928984334928,0.434029283476389,C2cd3,277939
1445542_at,16.0324944,15.1350488,-1.05929585109762,0.337492650860386,,
1460252_s_at,87.7590748,82.8465128,-1.05929714883545,0.611792396315049,Zfp105,22646
1443673_x_at,24.3472198,22.984243,-1.05930048685963,0.329620482951796,,
1433790_at,70.131813,66.2053602,-1.0593071737415,0.321869396257345,Troap,78733
1458818_at,19.412274,18.325203,-1.05932108910335,0.55402998670335,D3Ertd162e,52252
1418251_at,9.7750306,9.2275887,-1.0593266472746,0.360782992978315,Tulp3,22158
1435416_x_at,1088.91412,1027.92948,-1.05932764959713,0.375358787725351,Pigq,14755
1458312_at,7.72026786,7.2878921,-1.05932795849159,0.209960078857494,,
1427601_at,12.0579847,11.3826282,-1.05933221116719,0.164356851691941,Gjd4,225152
1434634_at,67.9276404,64.1223612,-1.05934402802372,0.530190250026324,Gm166,233899
1438271_at,54.8541102,51.7810442,-1.0593473161362,0.866101091968284,Lpp,210126
1423681_at,288.347576,272.193204,-1.05934891746967,0.458941029163359,Ftsjd2///Rnf8,58230///74157
1424110_a_at,1125.00054,1061.96841,-1.05935405366719,0.399933511841669,Nme1,18102
1459088_at,13.0921594,12.3583534,-1.05937732772717,0.273963171961822,C79557,97074
1449149_at,71.7895852,67.7650056,-1.05939023489138,0.462554308968895,Traf3,22031
1442254_at,21.4453458,20.2428038,-1.05940590107384,0.192554984749039,,
1436040_at,683.367608,645.036966,-1.05942394625489,0.339695928241711,Snhg12,100039864
1453381_at,70.19297,66.254824,-1.05943938512311,0.331522976984297,Rsf1,233532
1436478_at,11.1769826,10.549734,-1.05945634269073,0.414548685522685,1810013L24Rik,69053
1434932_at,29.5278864,27.8707756,-1.05945693165425,0.431568072703921,Adarb1,110532
1432402_at,10.1147116,9.5468048,-1.05948658340642,0.255123525805632,4930402F11Rik,73796
1458877_at,8.891172,8.06977034,-1.10178748903528,0.041832938961295,,
1457452_at,9.388252,8.8606092,-1.05954926891483,0.175982792700967,AA407782,98763
1449473_s_at,1861.14294,1756.5289,-1.05955725522079,0.535280642029813,Cd40,21939
1459972_x_at,13.0056449,12.274581,-1.05955917354735,0.357889017838964,Sez6,20370
1452773_at,955.94522,867.661498,-1.10174903715735,0.008834875771414,5730494N06Rik,70612
1441276_at,7.48283296,7.06206848,-1.05958091190869,0.435550019375548,Ptprk,19272
1441595_at,7.96567106,7.51773318,-1.05958416842881,0.297212585923319,,
1425783_at,10.981977,9.9684228,-1.10167648587297,0.035797817934307,Tc2n,74413
1416946_a_at,527.016196,497.374314,-1.05959672859182,0.229313272795185,Acaa1a///Acaa1b,113868///235674
1435084_at,624.224948,589.108544,-1.05960939517455,0.45598171226303,C730049O14Rik,320117
1458468_at,9.2802069,8.7580223,-1.05962357506215,0.237443142620489,Coq10a,210582
