ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1254	"ENSG00000166676"	"ENSG00000166676"	chr16	-	10774951	10775547	10774951	10775096	10800296	10800338	1254	492,362,277	2,2,1	101,58,42	0,0,0	501	50	0.271694786076	0.6694963625510756	0.961,0.948,0.965	1.0,1.0,1.0	-0.042
1255	"ENSG00000166676"	"ENSG00000166676"	chr16	-	10774951	10775547	10774951	10775096	10818102	10818182	1255	508,371,285	35,44,41	119,64,45	2,11,20	501	50	0.772207807882	1.0	0.592,0.457,0.41	0.856,0.367,0.183	0.018
1256	"ENSG00000160799"	"ENSG00000160799"	chr3	-	46976636	46976843	46976636	46976780	46979473	46979561	1256	17,12,14	0,1,0	16,2,6	10,1,0	113	50	9.00997185265e-05	0.0021874042032905133	1.0,0.842,1.0	0.415,0.469,1.0	0.319
1257	"ENSG00000198182"	"ENSG00000198182"	chr19	-	37707913	37708012	37707913	37708009	37709695	37709822	1257	2,4,0	57,4,6	0,3,2	0,2,7	53	50	1	1.0	0.032,0.485,0.0	NA,0.586,0.212	-0.227
1258	"ENSG00000067365"	"ENSG00000067365"	chr16	+	8628729	8629110	8628899	8629110	8625495	8625798	1258	245,170,132	0,2,0	408,149,183	4,3,2	220	50	0.0177787048636	0.10051060639008753	1.0,0.951,1.0	0.959,0.919,0.954	0.04
1259	"ENSG00000067365"	"ENSG00000067365"	chr16	+	8644528	8644725	8644556	8644725	8642462	8642565	1259	9,10,9	62,45,45	8,5,5	123,63,45	78	50	0.00752686603179	0.05268680935738412	0.085,0.125,0.114	0.04,0.048,0.066	0.057
1260	"ENSG00000116809"	"ENSG00000116809"	chr1	-	15942330	15942441	15942330	15942420	15942528	15942738	1260	23,6,16	92,59,65	15,5,10	88,62,56	71	50	0.163354724164	0.4883821839812504	0.15,0.067,0.148	0.107,0.054,0.112	0.031
1261	"ENSG00000116809"	"ENSG00000116809"	chr1	-	15946153	15946316	15946153	15946294	15946934	15947123	1261	14,5,5	92,70,60	2,3,4	78,67,34	72	50	0.0255424919928	0.13253248704484288	0.096,0.047,0.055	0.017,0.03,0.076	0.025
1263	"ENSG00000127080"	"ENSG00000127080"	chr9	-	92635157	92635308	92635157	92635246	92640709	92640782	1263	42,34,22	0,0,2	39,29,29	0,0,0	112	50	1	1.0	1.0,1.0,0.831	1.0,1.0,1.0	-0.056
1264	"ENSG00000135541"	"ENSG00000135541"	chr6	-	135442581	135442714	135442581	135442671	135447007	135447160	1264	122,64,67	8,4,0	144,76,80	0,0,3	93	50	0.00121995849115	0.014123889453361802	0.891,0.896,1.0	1.0,1.0,0.935	-0.049
1265	"ENSG00000140632"	"ENSG00000140632"	chr16	-	4813736	4813955	4813736	4813838	4814536	4814629	1265	149,70,38	172,84,113	143,61,66	89,85,58	167	50	0.00585564219009	0.043956676998824516	0.206,0.2,0.091	0.325,0.177,0.254	-0.086
1266	"ENSG00000140632"	"ENSG00000140632"	chr16	-	4814536	4814647	4814536	4814629	4817597	4817697	1266	276,184,215	30,30,33	263,180,133	17,15,11	68	50	0.00196617179892	0.0200174489317816	0.871,0.819,0.827	0.919,0.898,0.899	-0.066
1267	"ENSG00000102858"	"ENSG00000102858"	chr16	+	4665098	4665151	4665101	4665151	4664708	4664775	1267	25,16,21	152,95,99	11,11,14	151,93,53	53	50	0.134599542988	0.43232658519906725	0.134,0.137,0.167	0.064,0.1,0.199	0.025
1268	"ENSG00000102858"	"ENSG00000102858"	chr16	+	4686258	4690974	4688795	4690974	4683842	4683932	1268	1440,1195,774	66,55,55	1042,1263,847	85,44,22	2587	50	0.426333793636	0.8833814544878581	0.297,0.296,0.214	0.192,0.357,0.427	-0.056
1269	"ENSG00000089486"	"ENSG00000089486"	chr16	-	4512790	4512998	4512790	4512947	4513695	4513851	1269	0,0,1	1,0,0	0,2,0	0,0,0	101	50	1	1.0	0.0,NA,1.0	NA,1.0,NA	-0.5
1270	"ENSG00000089486"	"ENSG00000089486"	chr16	-	4512790	4513064	4512790	4512947	4513695	4513851	1270	2,4,3	1,0,0	0,9,8	0,0,0	167	50	1	1.0	0.375,1.0,1.0	NA,1.0,1.0	-0.208
1271	"ENSG00000089486"	"ENSG00000089486"	chr16	-	4512790	4513064	4512790	4512998	4513695	4513851	1271	2,4,3	0,0,1	0,7,8	0,0,0	116	50	1	1.0	1.0,1.0,0.564	NA,1.0,1.0	-0.145
1272	"ENSG00000104884"	"ENSG00000104884"	chr19	-	45368629	45368746	45368629	45368743	45368929	45369147	1272	1,0,0	51,28,16	0,2,0	96,32,16	53	50	1	1.0	0.018,0.0,0.0	0.0,0.056,0.0	-0.013
1274	"ENSG00000112182"	"ENSG00000112182"	chr6	-	90206568	90206681	90206568	90206676	90271848	90271941	1274	1,3,1	0,0,0	4,11,5	17,0,0	55	50	0.00953267584426	0.06250920863006625	1.0,1.0,1.0	0.176,1.0,1.0	0.275
1275	"ENSG00000112182"	"ENSG00000112182"	chr6	-	90206568	90206681	90206568	90206676	90296479	90296742	1275	19,4,1	0,0,0	28,8,24	8,0,0	55	50	0.00140135194351	0.015698169379535633	1.0,1.0,1.0	0.761,1.0,1.0	0.08
1276	"ENSG00000167088"	"ENSG00000167088"	chr18	+	21623747	21623939	21623874	21623939	21622724	21622801	1276	1481,858,876	35,8,15	1597,806,753	26,17,9	177	50	0.703393946281	1.0	0.923,0.968,0.943	0.946,0.931,0.959	-0.001
1277	"ENSG00000254788"	"ENSG00000254788"	chr16	+	66578830	66579135	66578846	66579135	66577103	66577202	1277	1,2,1	0,0,0	12,0,1	0,0,3	66	50	1	1.0	1.0,1.0,1.0	1.0,NA,0.202	0.399
1278	"ENSG00000206073"	"ENSG00000206073"	chr18	-	63639184	63639340	63639184	63639277	63639633	63639776	1278	463,447,1012	17,11,32	0,3,3	0,0,0	113	50	1	1.0	0.923,0.947,0.933	NA,1.0,1.0	-0.066
1280	"ENSG00000131652"	"ENSG00000131652"	chr16	+	3026062	3026288	3026250	3026288	3025923	3025988	1280	1662,539,723	0,0,0	3573,1126,1587	0,1,0	238	50	1	1.0	1.0,1.0,1.0	1.0,0.996,1.0	0.001
1281	"ENSG00000127564"	"ENSG00000127564"	chr16	-	2973137	2973253	2973137	2973215	2973999	2974157	1281	35,71,52	6,20,26	20,31,21	8,9,8	88	50	0.807780195234	1.0	0.768,0.669,0.532	0.587,0.662,0.599	0.04
1282	"ENSG00000127564"	"ENSG00000127564"	chr16	-	2973137	2973445	2973137	2973215	2973999	2974157	1282	208,329,328	6,20,26	98,149,77	8,9,8	280	50	0.384241152121	0.8301209890614105	0.861,0.746,0.693	0.686,0.747,0.632	0.078
1283	"ENSG00000127564"	"ENSG00000127564"	chr16	-	2973137	2973445	2973137	2973253	2973999	2974157	1283	173,258,276	0,0,0	78,119,56	0,1,0	242	50	1	1.0	1.0,1.0,1.0	1.0,0.961,1.0	0.013
1284	"ENSG00000127564"	"ENSG00000127564"	chr16	-	2976663	2977031	2976663	2976824	2979647	2979912	1284	73,165,137	0,0,1	113,59,26	0,0,0	257	50	1	1.0	1.0,1.0,0.964	1.0,1.0,1.0	-0.012
1287	"ENSG00000167967"	"ENSG00000167967"	chr16	+	2228291	2228523	2228371	2228523	2223715	2223929	1287	14,8,15	6,3,6	0,6,3	0,3,3	130	50	1	1.0	0.473,0.506,0.49	NA,0.435,0.278	0.133
1288	"ENSG00000131653"	"ENSG00000131653"	chr16	+	2165856	2165936	2165878	2165936	2163882	2164001	1288	15,4,8	131,112,113	0,2,3	59,96,50	72	50	0.00119799559857	0.01390094344813888	0.074,0.024,0.047	0.0,0.014,0.04	0.03
1289	"ENSG00000104835"	"ENSG00000104835"	chr19	-	38921526	38921667	38921526	38921596	38922001	38922078	1289	77,82,89	0,1,0	126,88,53	0,0,0	121	50	1	1.0	1.0,0.971,1.0	1.0,1.0,1.0	-0.01
1290	"ENSG00000104835"	"ENSG00000104835"	chr19	-	38921526	38921667	38921526	38921596	38922237	38922267	1290	96,107,122	1,15,16	180,114,65	13,6,6	121	50	0.446466073483	0.9090875813220468	0.975,0.747,0.759	0.851,0.887,0.817	-0.025
1291	"ENSG00000167962"	"ENSG00000167962"	chr16	-	1999495	2000481	1999495	2000256	2001003	2001191	1291	470,222,257	2,0,0	489,223,193	11,0,0	275	50	0.00238663351829	0.022876955163739818	0.977,1.0,1.0	0.89,1.0,1.0	0.029
1292	"ENSG00000241837"	"ENSG00000241837"	chr21	-	33903455	33903656	33903455	33903639	33903934	33904021	1292	4,5,2	602,565,474	0,6,3	621,488,347	67	50	1	1.0	0.005,0.007,0.003	0.0,0.009,0.006	0.0
1293	"ENSG00000169896"	"ENSG00000169896"	chr16	+	31297741	31297954	31297744	31297954	31297513	31297654	1293	32,42,12	74,48,33	0,5,7	17,13,7	53	50	0.170881513689	0.5021979384082798	0.29,0.452,0.255	0.0,0.266,0.485	0.082
1294	"ENSG00000095906"	"ENSG00000095906"	chr16	+	1786536	1787831	1787676	1787831	1782931	1783036	1294	1007,918,723	0,0,1	1134,1184,873	0,2,3	1190	50	0.42815243783	0.8851604867962819	1.0,1.0,0.968	1.0,0.961,0.924	0.028
1295	"ENSG00000095906"	"ENSG00000095906"	chr16	+	1786737	1786955	1786756	1786955	1786536	1786655	1295	5,3,10	67,78,53	21,5,6	111,84,46	69	50	0.199722674841	0.5522997701603121	0.051,0.027,0.12	0.121,0.041,0.086	-0.017
1296	"ENSG00000095906"	"ENSG00000095906"	chr16	+	1788137	1788207	1788160	1788207	1787940	1788051	1296	254,276,264	0,1,2	362,364,234	2,2,1	73	50	1	1.0	1.0,0.995,0.989	0.992,0.992,0.994	0.002
1297	"ENSG00000074071"	"ENSG00000074071"	chr16	-	1771889	1772534	1771889	1772513	1772603	1772646	1297	26,20,9	183,151,151	1,10,8	226,120,108	71	50	0.000142466631058	0.0030870605219403637	0.091,0.085,0.04	0.003,0.055,0.05	0.036
1298	"ENSG00000173611"	"ENSG00000173611"	chr9	-	124971670	124971844	124971670	124971762	124976113	124976186	1298	118,117,95	6,0,1	88,33,49	0,2,2	132	50	0.673333400741	1.0	0.882,1.0,0.973	1.0,0.862,0.903	0.03
1299	"ENSG00000239382"	"ENSG00000239382"	chr19	-	36010566	36010683	36010566	36010645	36010893	36011045	1299	80,84,61	22,8,5	104,66,76	14,6,8	88	50	0.398030172802	0.8473023531876005	0.674,0.856,0.874	0.808,0.862,0.844	-0.037
1300	"ENSG00000239382"	"ENSG00000239382"	chr19	-	36010737	36011077	36010737	36011045	36011403	36011464	1300	45,22,20	101,72,48	24,30,12	77,60,61	82	50	0.417352745675	0.8745853293460811	0.214,0.157,0.203	0.16,0.234,0.107	0.024
1301	"ENSG00000239382"	"ENSG00000239382"	chr19	-	36010893	36011065	36010893	36011045	36011403	36011464	1301	4,10,6	101,72,48	0,5,3	77,60,61	70	50	0.0242832167999	0.1278258671141944	0.028,0.09,0.082	0.0,0.056,0.034	0.037
1303	"ENSG00000239382"	"ENSG00000239382"	chr19	-	36010737	36011077	36010737	36011045	36013020	36013089	1303	23,12,11	0,6,0	0,13,6	2,0,1	82	50	0.973175176719	1.0	1.0,0.549,1.0	0.0,1.0,0.785	0.255
1304	"ENSG00000108786"	"ENSG00000108786"	chr17	+	42554401	42554582	42554404	42554582	42553438	42553618	1304	0,0,1	3,3,0	0,5,1	0,1,0	53	50	1	1.0	0.0,0.0,1.0	NA,0.825,1.0	-0.579
1305	"ENSG00000108786"	"ENSG00000108786"	chr17	+	42554401	42554582	42554404	42554582	42553793	42553887	1305	3,3,1	12,14,12	0,4,5	5,13,11	53	50	0.480313306949	0.9526213921155167	0.191,0.168,0.073	0.0,0.225,0.3	-0.031
1307	"ENSG00000067836"	"ENSG00000067836"	chr16	-	4798568	4798801	4798568	4798667	4799685	4799781	1307	17,12,17	108,128,148	0,4,0	129,133,108	184	50	5.05692536179e-07	6.0177411805301004e-05	0.041,0.025,0.03	0.0,0.008,0.0	0.029
1308	"ENSG00000127586"	"ENSG00000127586"	chr16	+	788927	789125	788930	789125	788623	788756	1308	1,0,0	9,1,5	0,0,0	3,6,10	53	50	1	1.0	0.095,0.0,0.0	0.0,0.0,0.0	0.032
1309	"ENSG00000127586"	"ENSG00000127586"	chr16	+	788927	789125	788930	789125	788624	788775	1309	0,2,3	26,16,37	0,2,1	16,29,25	53	50	0.439980636555	0.9008082071529316	0.0,0.105,0.071	0.0,0.061,0.036	0.026
1310	"ENSG00000127586"	"ENSG00000127586"	chr16	+	790006	790269	790176	790269	789546	789715	1310	27,8,7	32,24,46	11,5,2	65,27,32	220	50	0.000855240348871	0.011105884959668317	0.161,0.07,0.033	0.037,0.04,0.014	0.058
1311	"ENSG00000127586"	"ENSG00000127586"	chr16	+	790330	790399	790346	790399	790176	790269	1311	1,0,0	12,21,18	0,1,0	44,14,32	66	50	1	1.0	0.059,0.0,0.0	0.0,0.051,0.0	0.003
1312	"ENSG00000127586"	"ENSG00000127586"	chr16	+	794039	794201	794053	794201	793143	793274	1312	0,0,2	28,52,62	19,0,0	45,60,42	64	50	0.000243917032448	0.004598944775428655	0.0,0.0,0.025	0.248,0.0,0.0	-0.074
1313	"ENSG00000163608"	"ENSG00000163608"	chr3	-	113011044	113011406	113011044	113011165	113012733	113012811	1313	1446,659,546	10,5,8	965,565,608	11,5,4	291	50	0.891530527639	1.0	0.961,0.958,0.921	0.938,0.951,0.963	-0.004
1314	"ENSG00000163608"	"ENSG00000163608"	chr3	-	113012733	113013403	113012733	113012811	113013952	113014032	1314	826,427,374	1,0,0	522,347,325	0,0,0	642	50	1	1.0	0.985,1.0,1.0	1.0,1.0,1.0	-0.005
1315	"ENSG00000163608"	"ENSG00000163608"	chr3	-	113013271	113013403	113013271	113013361	113013952	113014032	1315	337,183,163	2,0,0	311,186,130	0,0,5	92	50	0.904292865705	1.0	0.989,1.0,1.0	1.0,1.0,0.934	0.018
1316	"ENSG00000241468"	"ENSG00000241468"	chr7	-	99460085	99460223	99460085	99460193	99466128	99466167	1316	15,8,6	1339,670,656	30,6,11	1157,588,502	80	50	0.340535080278	0.7698362341133609	0.007,0.007,0.006	0.016,0.006,0.014	-0.005
1317	"ENSG00000162613"	"ENSG00000162613"	chr1	-	77947452	77947552	77947452	77947547	77949154	77949300	1317	70,15,18	44,2,0	33,20,14	34,2,0	55	50	0.954565730465	1.0	0.591,0.872,1.0	0.469,0.901,1.0	0.031
1318	"ENSG00000162613"	"ENSG00000162613"	chr1	-	77948404	77948914	77948404	77948774	77949154	77949300	1318	458,257,154	353,216,218	585,239,308	249,212,169	190	50	0.00211618882073	0.020985539138905836	0.255,0.238,0.157	0.382,0.229,0.324	-0.095
1319	"ENSG00000162613"	"ENSG00000162613"	chr1	-	77967048	77967101	77967048	77967098	77967626	77967666	1319	222,57,70	339,129,111	89,67,58	194,157,113	53	50	0.102258708381	0.3570447157949394	0.382,0.294,0.373	0.302,0.287,0.326	0.045
1320	"ENSG00000160323"	"ENSG00000160323"	chr9	+	133429938	133430101	133430031	133430101	133428633	133428771	1320	35,26,11	0,2,0	48,25,15	0,0,0	143	50	1	1.0	1.0,0.82,1.0	1.0,1.0,1.0	-0.06
1322	"ENSG00000085831"	"ENSG00000085831"	chr1	-	51309260	51309430	51309260	51309325	51311253	51311321	1322	15,12,13	12,14,11	12,1,1	14,3,4	155	50	0.12213169126	0.4045384911604571	0.287,0.217,0.276	0.217,0.097,0.075	0.13
1323	"ENSG00000130731"	"ENSG00000130731"	chr16	-	634888	635063	634888	634956	635280	635340	1323	242,120,83	78,58,55	239,112,95	137,45,36	157	50	0.932306471538	1.0	0.497,0.397,0.325	0.357,0.442,0.457	-0.012
1324	"ENSG00000079432"	"ENSG00000079432"	chr19	+	42292565	42292859	42292568	42292859	42292085	42292207	1324	3,1,0	0,0,1	13,4,5	0,0,0	53	50	1	1.0	1.0,1.0,0.0	1.0,1.0,1.0	-0.333
1325	"ENSG00000079432"	"ENSG00000079432"	chr19	+	42292565	42292859	42292568	42292859	42292299	42292466	1325	105,85,67	10,16,13	120,122,79	18,30,12	53	50	0.367213233314	0.8067799214970721	0.908,0.834,0.829	0.863,0.793,0.861	0.018
1326	"ENSG00000079432"	"ENSG00000079432"	chr19	+	42293934	42294089	42293937	42294089	42293591	42293836	1326	211,94,140	105,68,67	345,161,153	217,98,75	53	50	0.657435716672	1.0	0.655,0.566,0.663	0.6,0.608,0.658	0.006
1327	"ENSG00000079432"	"ENSG00000079432"	chr19	+	42294574	42294735	42294603	42294735	42294172	42294304	1327	5,13,5	217,159,155	17,31,12	297,246,195	79	50	0.0078368782256	0.054276792678092746	0.014,0.049,0.02	0.035,0.074,0.037	-0.021
1330	"ENSG00000185615"	"ENSG00000185615"	chr16	+	284877	285015	284922	285015	284658	284792	1330	10,7,10	3,2,0	0,2,2	0,0,0	95	50	1	1.0	0.637,0.648,1.0	NA,1.0,1.0	-0.238
1331	"ENSG00000185615"	"ENSG00000185615"	chr16	+	284886	285015	284922	285015	284658	284792	1331	2,1,3	3,2,0	0,1,2	0,0,0	86	50	1	1.0	0.279,0.225,1.0	NA,1.0,1.0	-0.499
1333	"ENSG00000167930"	"ENSG00000167930"	chr16	+	254380	254681	254387	254681	249548	249654	1333	118,115,85	8,7,16	73,84,51	0,11,5	57	50	0.340211716715	0.7697813368800124	0.928,0.935,0.823	1.0,0.87,0.899	-0.028
1334	"ENSG00000167930"	"ENSG00000167930"	chr16	+	259968	260160	259995	260160	259482	259599	1334	367,227,245	55,40,43	410,184,177	34,41,20	77	50	0.171094101092	0.5023639224081827	0.812,0.787,0.787	0.887,0.745,0.852	-0.033
1337	"ENSG00000007392"	"ENSG00000007392"	chr16	-	188968	190135	188968	189339	190540	190570	1337	1761,2494,1946	0,1,0	2087,2833,2034	0,1,4	846	50	1	1.0	1.0,0.993,1.0	1.0,0.994,0.968	0.01
1338	"ENSG00000007392"	"ENSG00000007392"	chr16	-	188968	190135	188968	189339	192926	193015	1338	1428,1952,1531	0,0,1	1719,2176,1558	0,0,0	846	50	1	1.0	1.0,1.0,0.989	1.0,1.0,1.0	-0.004
1339	"ENSG00000080823"	"ENSG00000080823"	chr14	-	102232534	102232708	102232534	102232671	102233687	102233789	1339	68,45,47	7,4,0	84,47,42	5,0,4	87	50	0.523074619412	0.9952814317986127	0.848,0.866,1.0	0.906,1.0,0.858	-0.017
1340	"ENSG00000080823"	"ENSG00000080823"	chr14	-	102250811	102250990	102250811	102250987	102251755	102251804	1340	24,13,5	7,10,3	61,7,14	15,8,6	53	50	0.857216573001	1.0	0.764,0.551,0.611	0.793,0.452,0.688	-0.002
1342	"ENSG00000170004"	"ENSG00000170004"	chr17	+	7894114	7894265	7894126	7894265	7893804	7893935	1342	339,247,181	400,150,120	419,158,179	488,231,213	62	50	0.00509470875753	0.039766119216032556	0.406,0.57,0.549	0.409,0.356,0.404	0.119
1343	"ENSG00000170004"	"ENSG00000170004"	chr17	+	7907890	7908019	7907893	7908019	7907352	7907488	1343	13,7,7	112,72,72	34,1,1	119,96,92	53	50	0.656582578559	1.0	0.099,0.084,0.084	0.212,0.01,0.01	0.012
1344	"ENSG00000170004"	"ENSG00000170004"	chr17	+	7907890	7908019	7907893	7908019	7907600	7907702	1344	220,100,135	607,408,415	226,141,187	771,463,586	53	50	0.834482261644	1.0	0.255,0.188,0.235	0.217,0.223,0.231	0.002
1345	"ENSG00000170004"	"ENSG00000170004"	chr17	+	7910427	7910591	7910438	7910591	7909142	7909338	1345	421,292,255	3,6,5	519,362,365	14,8,10	61	50	0.0467083809411	0.20692784697770886	0.991,0.976,0.977	0.968,0.974,0.968	0.011
1346	"ENSG00000125733"	"ENSG00000125733"	chr19	+	6743193	6743598	6743493	6743598	6742966	6743114	1346	2135,507,649	1,0,0	3017,760,1065	1,0,0	350	50	1	1.0	0.997,1.0,1.0	0.998,1.0,1.0	-0.0
1347	"ENSG00000125733"	"ENSG00000125733"	chr19	+	6746028	6746196	6746177	6746196	6744799	6744994	1347	439,290,214	0,1,1	751,349,468	3,6,3	199	50	0.0379460743784	0.1779068745363754	1.0,0.986,0.982	0.984,0.936,0.975	0.024
1348	"ENSG00000125733"	"ENSG00000125733"	chr19	+	6746432	6746561	6746451	6746561	6744799	6744994	1348	91,44,28	667,175,250	120,57,71	997,249,331	69	50	0.480216996737	0.9526213921155167	0.09,0.154,0.075	0.08,0.142,0.135	-0.013
1349	"ENSG00000140992"	"ENSG00000140992"	chr16	+	2581294	2581363	2581299	2581363	2577424	2577500	1349	4,10,3	0,10,9	0,7,8	13,1,3	55	50	0.751522566127	1.0	1.0,0.476,0.233	0.0,0.864,0.708	0.046
1350	"ENSG00000063244"	"ENSG00000063244"	chr19	+	55662501	55662618	55662504	55662618	55661770	55661834	1350	15,14,7	0,5,1	0,19,19	0,1,0	53	50	1	1.0	1.0,0.725,0.868	NA,0.947,1.0	-0.109
1351	"ENSG00000059769"	"ENSG00000059769"	chr9	+	111642838	111643094	111642856	111643094	111631359	111631743	1351	9,7,7	12,7,3	0,5,5	19,4,2	68	50	0.206061471571	0.5648792379659702	0.355,0.424,0.632	0.0,0.479,0.648	0.095
1352	"ENSG00000172613"	"ENSG00000172613"	chr11	+	67393495	67393610	67393537	67393610	67392653	67392782	1352	62,33,36	2,6,3	103,65,36	8,2,0	92	50	0.257266742264	0.6486624807552538	0.944,0.749,0.867	0.875,0.946,1.0	-0.087
1353	"ENSG00000172613"	"ENSG00000172613"	chr11	+	67393690	67393790	67393722	67393790	67393495	67393610	1353	81,48,95	4,7,2	87,73,66	7,6,0	82	50	0.907146715655	1.0	0.925,0.807,0.967	0.883,0.881,1.0	-0.022
1354	"ENSG00000154237"	"ENSG00000154237"	chr15	+	101024799	101024967	101024802	101024967	101022382	101022597	1354	2,11,2	16,21,23	0,3,1	44,3,6	53	50	0.0661253434744	0.2654888651994854	0.105,0.331,0.076	0.0,0.485,0.136	-0.036
1355	"ENSG00000154237"	"ENSG00000154237"	chr15	+	101062380	101062690	101062573	101062690	101061170	101061288	1355	35,37,18	68,86,49	8,13,12	34,14,24	243	50	0.950924011554	1.0	0.096,0.081,0.07	0.046,0.16,0.093	-0.017
1356	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28830961	28831072	28830984	28831072	28830614	28830790	1356	842,541,542	10,8,8	928,588,523	11,4,2	73	50	0.109462184152	0.37480471450913583	0.983,0.979,0.979	0.983,0.99,0.994	-0.009
1357	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28832186	28832399	28832204	28832399	28830961	28831072	1357	76,43,38	536,329,325	68,21,41	549,337,289	68	50	0.228961651192	0.6027830913186082	0.094,0.088,0.079	0.083,0.044,0.094	0.013
1358	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28834505	28834693	28834522	28834693	28834342	28834415	1358	600,513,444	10,1,7	744,552,502	10,7,3	67	50	0.941191257262	1.0	0.978,0.997,0.979	0.982,0.983,0.992	-0.001
1359	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28835277	28835758	28835545	28835758	28835057	28835187	1359	1686,1293,1358	4,0,0	2050,1311,1156	23,0,0	318	50	0.000881130345502	0.011340647478721664	0.985,1.0,1.0	0.933,1.0,1.0	0.017
1360	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28835277	28835758	28835548	28835758	28835057	28835187	1360	1687,1294,1358	10,2,0	2050,1311,1156	28,6,8	321	50	3.41795372981e-05	0.0011277693693041268	0.963,0.99,1.0	0.919,0.971,0.957	0.035
1361	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28835545	28835758	28835548	28835758	28835057	28835187	1361	5,1,0	10,2,0	23,0,0	28,6,8	53	50	1	1.0	0.321,0.321,NA	0.437,0.0,0.0	0.175
1362	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28835545	28835758	28835548	28835758	28835277	28835399	1362	91,50,39	318,281,297	109,31,39	377,285,272	53	50	0.56707616944	1.0	0.213,0.144,0.11	0.214,0.093,0.119	0.014
1363	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28835545	28835758	28835554	28835758	28835277	28835399	1363	111,60,51	23,48,46	149,39,51	20,47,24	59	50	0.607306350664	1.0	0.804,0.514,0.484	0.863,0.413,0.643	-0.039
1364	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28835548	28835758	28835554	28835758	28835277	28835399	1364	338,291,309	23,48,46	417,293,284	20,47,24	56	50	0.0873671495531	0.3203196515583743	0.929,0.844,0.857	0.949,0.848,0.914	-0.027
1365	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28836727	28837237	28836747	28837237	28835932	28836122	1365	353,282,295	0,8,8	365,291,242	0,2,3	70	50	0.0433888639784	0.1964814495441083	1.0,0.962,0.963	1.0,0.99,0.983	-0.016
1366	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28836727	28837237	28836750	28837237	28835932	28836122	1366	358,292,300	51,40,38	371,301,253	37,49,44	73	50	0.792905534597	1.0	0.828,0.833,0.844	0.873,0.808,0.798	0.009
1367	"ENSG00000168488"	"ENSG00000168488"	chr16	+	28836747	28837237	28836750	28837237	28835932	28836122	1367	5,18,13	51,40,38	6,12,14	37,49,44	53	50	0.72057637061	1.0	0.085,0.298,0.244	0.133,0.188,0.231	0.025
1369	"ENSG00000103852"	"ENSG00000103852"	chr15	-	99139316	99139576	99139316	99139399	99139695	99139744	1369	97,44,68	0,0,2	149,52,83	0,0,0	227	50	1	1.0	1.0,1.0,0.882	1.0,1.0,1.0	-0.039
1370	"ENSG00000103852"	"ENSG00000103852"	chr15	-	99139316	99139467	99139316	99139399	99156147	99156297	1370	32,20,26	42,10,17	48,9,32	19,9,21	118	50	0.311901936815	0.7291775070338438	0.244,0.459,0.393	0.517,0.298,0.392	-0.037
1371	"ENSG00000103852"	"ENSG00000103852"	chr15	-	99139316	99139576	99139316	99139399	99156147	99156297	1371	81,39,58	42,10,17	125,39,70	19,9,21	227	50	0.0545403471629	0.2309850525411267	0.298,0.462,0.429	0.592,0.488,0.423	-0.105
1372	"ENSG00000103852"	"ENSG00000103852"	chr15	-	99139316	99139576	99139316	99139467	99156147	99156297	1372	52,19,34	3,0,2	84,30,39	7,0,1	159	50	0.417941411354	0.8752569094232782	0.845,1.0,0.842	0.791,1.0,0.925	-0.01
1375	"ENSG00000105373"	"ENSG00000105373"	chr19	+	47756998	47757057	47757005	47757057	47756687	47756744	1375	411,609,599	1,0,0	615,590,591	0,0,0	57	50	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
1376	"ENSG00000183077"	"ENSG00000183077"	chr17	+	78197134	78197560	78197145	78197560	78190969	78191060	1376	28,6,6	18,2,16	30,4,8	15,4,11	61	50	0.772793522263	1.0	0.56,0.711,0.235	0.621,0.45,0.373	0.021
1378	"ENSG00000172775"	"ENSG00000172775"	chr16	-	57173727	57173869	57173727	57173796	57178501	57178852	1378	606,411,308	0,0,1	489,285,312	0,0,0	123	50	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
1379	"ENSG00000172775"	"ENSG00000172775"	chr16	-	57173727	57173869	57173727	57173796	57185824	57186040	1379	611,415,304	0,0,1	426,282,303	0,0,0	123	50	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
1380	"ENSG00000134758"	"ENSG00000134758"	chr18	+	32126692	32126800	32126726	32126800	32124733	32124845	1380	525,191,144	12,1,0	270,168,181	0,1,2	84	50	0.0806416838233	0.30330465433851544	0.963,0.991,1.0	1.0,0.99,0.982	-0.006
